Orginal File Name:,DP-NULL-2018_0_1_1911.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36,Time:,2018_0_1_1911,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
73,10101011,5,448.29,NaN,NA,28250.bmp,A99.bmp,
73,10101011,6,449.295,NaN,NA,NA,
73,10101011,7,449.896,0.6,-1,1,
73,10011100,2,449.914,NaN,NA,NA,
74,10011100,3,449.914,NaN,NA,NA,
74,10011100,4,450.915,NaN,NA,NA,
74,10011100,5,451.12,NaN,NA,220552.bmp,A361.bmp,
74,10011100,6,452.124,NaN,NA,NA,
74,10011100,7,452.685,0.56,1,1,
74,10010001,2,452.702,NaN,NA,NA,
75,10010001,3,452.702,NaN,NA,NA,
75,10010001,4,453.70300000000003,NaN,NA,NA,
75,10010001,5,453.904,NaN,NA,27350.bmp,A83.bmp,
75,10010001,6,454.408,NaN,NA,NA,
75,10010001,7,454.95300000000003,0.544,1,1,
75,00101110,2,454.97200000000004,NaN,NA,NA,
76,00101110,3,454.97200000000004,NaN,NA,NA,
76,00101110,4,455.974,NaN,NA,NA,
76,00101110,5,456.175,NaN,NA,07010.bmp,A167.bmp,
76,00101110,6,457.178,NaN,NA,NA,
76,00101110,7,457.854,0.674,-1,1,
76,01100100,2,457.872,NaN,NA,NA,
77,01100100,3,457.872,NaN,NA,NA,
77,01100100,4,458.877,NaN,NA,NA,
77,01100100,5,459.081,NaN,NA,19295.bmp,A311.bmp,
77,01100100,6,459.587,NaN,NA,NA,
