Orginal File Name:,CT-JTESTPANAS-2018_5_3_1850.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36,IP: undefined,Time:,2018_5_3_1850,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_type,trial_number,block_num,egg_x_position,egg_y_position,absolute_time,response_time,response,result
mainsession,27,1,-0.424,0.262,1,79486,123,1,1,
mainsession,28,1,-0.14400000000000002,0.004,1,79860,98,1,1,
mainsession,29,1,-0.041,0.134,1,80196,62,1,1,
mainsession,30,1,-0.14400000000000002,0.224,1,80543,77,1,1,
mainsession,31,1,-0.185,-0.116,1,80850,38,1,1,
mainsession,32,1,-0.503,0.047,1,81145,25,1,1,
mainsession,33,1,-0.183,0.213,1,81437,19,1,1,
mainsession,34,1,-0.339,0.007,1,81733,20,1,1,
mainsession,35,1,-0.274,-0.18,1,82021,16,1,1,
mainsession,36,1,-0.429,0.07,1,82293,4,1,1,
mainsession,37,1,-0.46900000000000003,0.17400000000000002,1,82576,13,1,1,
mainsession,38,1,-0.148,-0.318,1,82873,26,1,1,
mainsession,39,1,-0.323,-0.061,1,83156,8,1,1,
mainsession,40,1,-0.545,-0.126,1,83453,27,1,1,
mainsession,41,1,-0.40700000000000003,0.188,1,83862,136,1,1,
mainsession,42,1,-0.183,0.249,1,84137,6,1,1,
mainsession,43,1,-0.467,-0.047,1,84418,10,1,1,
mainsession,44,1,-0.486,-0.11,1,84691,5,1,1,
mainsession,45,1,-0.279,0.313,1,84973,6,1,1,
mainsession,46,1,-0.494,0.17300000000000001,1,85254,10,1,1,
mainsession,47,1,-0.127,0.027,1,85654,128,1,1,
mainsession,48,1,-0.149,-0.05,2,85926,0,1,2,
mainsession,49,1,0.099,-0.163,2,86355,28,1,2,
mainsession,50,1,0.247,0.057,2,86770,18,2,1,
mainsession,51,1,0.007,0.096,2,87061,28,2,1,
mainsession,52,1,0.68,0.107,2,87327,6,2,1,
mainsession,53,1,0.309,-0.004,2,87730,135,2,1,
mainsession,54,1,0.025,0.027,2,88124,123,2,1,
mainsession,55,1,0.063,0.064,2,88405,14,2,1,
mainsession,56,1,0.49,-0.064,2,88827,147,2,1,
mainsession,57,1,0.379,-0.11,1,89108,12,2,2,
mainsession,58,1,-0.262,0.152,1,89526,19,2,2,
mainsession,59,1,-0.354,-0.20600000000000002,1,90040,108,1,1,
mainsession,60,1,-0.608,0.294,1,90365,54,1,1,
mainsession,61,1,-0.387,-0.041,1,90673,39,1,1,
mainsession,62,1,-0.192,0.018000000000000002,2,90975,33,1,2,
mainsession,63,1,0.263,0.241,2,91417,42,1,2,
mainsession,64,1,0.379,0.122,1,91894,73,2,2,
mainsession,65,1,-0.389,0.07100000000000001,1,92341,49,2,2,
mainsession,66,1,-0.46900000000000003,-0.15,1,92910,166,1,1,
mainsession,67,1,-0.256,-0.113,1,93242,71,1,1,
mainsession,68,1,-0.255,0.114,1,93834,325,1,1,
mainsession,69,1,-0.033,-0.082,1,94389,286,1,1,
mainsession,70,1,-0.357,0.228,1,94744,84,1,1,
mainsession,71,1,-0.28400000000000003,-0.124,1,95109,92,1,1,
mainsession,72,1,-0.254,0.19,1,95438,59,1,1,
mainsession,73,1,-0.336,0.083,1,95755,49,1,1,
mainsession,74,1,-0.07200000000000001,0.068,1,96063,38,1,1,
mainsession,75,1,-0.28300000000000003,-0.036000000000000004,1,96365,27,1,1,
mainsession,76,1,-0.261,0.038,1,96650,19,1,1,
mainsession,77,1,-0.586,-0.212,1,96947,26,1,1,
mainsession,78,1,-0.279,-0.153,1,97265,50,1,1,
mainsession,79,1,-0.384,0.083,1,97592,61,1,1,
mainsession,80,1,-0.325,0.20700000000000002,2,97898,33,1,2,
mainsession,81,1,0.275,0.003,2,98354,47,1,2,
mainsession,82,1,0.41000000000000003,0.02,2,98901,143,2,1,
mainsession,83,1,0.169,0.1,2,99226,53,2,1,
mainsession,84,1,0.14,0.229,2,99536,40,2,1,
mainsession,85,1,0.263,0.012,2,99844,40,2,1,
mainsession,86,1,0.293,-0.157,2,100144,32,2,1,
mainsession,87,1,0.315,-0.111,2,100450,32,2,1,
mainsession,88,1,0.525,0.06,2,100859,141,2,1,
mainsession,89,1,0.212,0.046,1,101164,35,2,2,
mainsession,90,1,-0.28300000000000003,-0.059000000000000004,1,101598,31,2,2,
mainsession,91,1,-0.085,0.014,2,102685,691,2,1,
mainsession,92,1,0.25,0.209,2,103244,290,2,1,
mainsession,93,1,-0.08,-0.082,1,103564,50,2,2,
mainsession,94,1,-0.451,-0.082,1,104117,156,1,1,
mainsession,95,1,-0.245,-0.053,2,104504,108,1,2,
mainsession,96,1,0.3,0.027,2,104971,62,1,2,
mainsession,97,1,0.28500000000000003,0.03,2,105689,316,2,1,
mainsession,98,1,-0.181,0.03,2,106327,367,1,2,
mainsession,99,1,0.28700000000000003,-0.04,2,106765,41,2,1,
mainsession,100,1,0.271,-0.051000000000000004,2,107336,297,2,1,
mainsession,101,1,0.214,0.105,2,107703,97,2,1,
mainsession,102,1,0.40700000000000003,0.33,2,108368,399,2,1,
mainsession,103,1,0.273,-0.001,2,108883,241,2,1,
mainsession,104,1,0.167,-0.013000000000000001,2,109255,99,2,1,
mainsession,105,1,0.34600000000000003,-0.014,2,109617,89,2,1,
mainsession,106,1,0.391,0.08700000000000001,2,109957,73,2,1,
mainsession,107,1,0.092,-0.041,2,110276,48,2,1,
mainsession,108,1,0.546,-0.1,2,110634,84,2,1,
mainsession,109,1,0.359,0.134,2,110950,44,2,1,
mainsession,110,1,0.305,-0.114,2,111255,35,2,1,
mainsession,111,1,0.221,-0.188,2,111543,18,2,1,
mainsession,112,1,0.25,-0.037,1,111852,32,2,2,
mainsession,113,1,-0.517,0.14300000000000002,1,112277,21,2,2,
mainsession,114,1,-0.51,-0.13,2,112956,282,1,2,
mainsession,115,1,0.323,-0.186,2,113396,34,1,2,
mainsession,116,1,0.417,-0.24,2,114048,247,2,1,
mainsession,117,1,0.314,-0.037,2,114465,149,2,1,
mainsession,118,1,0.23900000000000002,0.048,2,114787,51,2,1,
mainsession,119,1,0.275,0.155,2,115163,108,2,1,
mainsession,120,1,0.274,0.089,2,115558,120,2,1,
mainsession,121,1,0.34600000000000003,0.044,2,116032,201,2,1,
mainsession,122,1,0.158,0.037,2,116556,256,2,1,
mainsession,123,1,0.256,0.065,2,116845,20,2,1,
mainsession,124,1,-0.019,0.095,2,117435,324,2,1,
mainsession,125,1,0.359,-0.22,2,117713,11,2,1,
mainsession,126,1,0.429,0.279,2,118080,107,2,1,
mainsession,127,1,0.05,-0.10200000000000001,2,118415,71,2,1,
mainsession,128,1,0.292,0.111,1,118761,81,2,2,
mainsession,129,1,-0.28700000000000003,0.089,1,119294,137,1,1,
mainsession,130,1,0.14,0.004,1,120061,492,2,2,
mainsession,131,1,-0.328,-0.001,1,121226,760,2,2,
mainsession,132,1,-0.392,-0.018000000000000002,1,121940,310,1,1,
mainsession,133,1,-0.357,0.149,1,122296,87,1,1,
mainsession,134,1,-0.261,0.095,1,122638,67,1,1,
mainsession,135,1,-0.241,0.183,1,122982,74,1,1,
mainsession,136,1,-0.503,-0.182,1,123274,20,1,1,
mainsession,137,1,-0.395,0.211,1,123597,51,1,1,
mainsession,138,1,-0.404,-0.198,2,123912,41,1,2,
mainsession,139,1,0.091,0.19,2,124362,53,1,2,
mainsession,140,1,0.20400000000000001,-0.13,2,124818,57,2,1,
mainsession,141,1,0.126,-0.188,2,125187,94,2,1,
mainsession,142,1,0.23500000000000001,-0.228,2,125500,45,2,1,
mainsession,143,1,0.202,-0.053,2,125812,41,2,1,
mainsession,144,1,0.492,-0.248,2,126113,33,2,1,
mainsession,145,1,0.34600000000000003,-0.199,2,126425,43,2,1,
mainsession,146,1,0.404,-0.161,2,126730,38,2,1,
