Version:,3,Orginal File Name:,CT-JCTEST1-T1.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15,IP: ::1,Time:,2018_6_29_20_41,Parameter File:,None:FromPsyToolkit
trial_type,trial_number,block_num,egg_x_position,egg_y_position,absolute_time_sec,response_time_sec,response,result
main,124,1,19,95,100.128,0.061,2,1,
main,125,1,397,-220,100.455,0.059000000000000004,2,1,
main,126,1,467,279,100.778,0.048,2,2,
main,127,1,-596,-102,100.994,0.021,2,2,
main,128,1,-354,111,101.211,0.024,2,2,
main,129,1,-325,89,101.425,0.02,2,2,
main,130,1,102,4,101.643,0.023,2,1,
main,131,1,318,-1,101.96900000000001,0.052000000000000005,2,1,
main,132,1,254,-18,102.298,0.058,2,1,
main,133,1,289,149,102.621,0.051000000000000004,2,1,
main,134,1,385,95,102.94800000000001,0.052000000000000005,2,1,
main,135,1,405,183,103.272,0.049,2,1,
main,136,1,143,-182,103.598,0.05,2,1,
main,137,1,251,211,103.923,0.055,2,1,
main,138,1,242,-198,104.25,0.063,2,1,
main,139,1,129,190,104.57600000000001,0.052000000000000005,2,1,
main,140,1,242,-130,104.907,0.056,2,1,
main,141,1,164,-188,105.232,0.052000000000000005,2,1,
main,142,1,273,-228,105.558,0.052000000000000005,2,1,
main,143,1,240,-53,105.883,0.052000000000000005,2,1,
main,144,1,530,-248,106.211,0.054,2,1,
main,145,1,384,-199,106.533,0.047,2,1,
main,146,1,442,-161,106.855,0.051000000000000004,2,1,
main,147,1,210,143,107.177,0.048,2,1,
main,148,1,446,-289,107.507,0.054,2,1,
main,149,1,404,281,107.83,0.053,2,1,
main,150,1,465,24,108.153,0.058,2,1,
main,151,1,218,115,108.48,0.053,2,1,
main,152,1,434,-99,108.809,0.053,2,1,
main,153,1,539,-22,109.131,0.053,2,1,
main,154,1,455,-106,109.45700000000001,0.053,2,1,
main,155,1,323,51,109.782,0.052000000000000005,2,1,
main,156,1,444,176,110.108,0.051000000000000004,2,1,
main,157,1,438,-151,110.433,0.053,2,1,
main,158,1,322,206,110.762,0.055,2,2,
main,159,1,-442,-37,110.97800000000001,0.02,2,1,
main,160,1,445,-2,111.309,0.059000000000000004,2,1,
main,161,1,140,-123,111.635,0.05,2,1,
main,162,1,135,-56,111.96300000000001,0.065,2,1,
main,163,1,278,78,112.284,0.063,2,1,
main,164,1,290,-263,112.611,0.063,2,1,
main,165,1,409,-29,112.943,0.059000000000000004,2,1,
main,166,1,622,-22,113.269,0.055,2,1,
main,167,1,333,-78,113.59400000000001,0.068,2,1,
main,168,1,300,-15,113.916,0.061,2,1,
main,169,1,423,21,114.24300000000001,0.053,2,1,
main,170,1,107,201,114.569,0.051000000000000004,2,1,
main,171,1,275,-77,114.897,0.056,2,1,
main,172,1,289,141,115.223,0.051000000000000004,2,2,
main,173,1,-329,-284,115.441,0.023,2,2,
main,174,1,-315,-5,115.659,0.028,2,2,
main,175,1,-84,-156,115.882,0.037,2,2,
main,176,1,-370,-49,116.101,0.031,2,2,
main,177,1,-482,-135,116.32000000000001,0.023,2,2,
main,178,1,-401,-183,116.54,0.029,2,2,
main,179,1,-34,-144,116.76,0.03,2,2,
main,180,1,-511,-283,116.977,0.026000000000000002,2,2,
main,181,1,-241,-60,117.191,0.019,2,2,
main,182,1,-241,-62,117.408,0.023,2,2,
main,183,1,-333,-148,117.623,0.025,2,2,
main,184,1,-487,262,117.84100000000001,0.023,2,2,
main,185,1,-311,63,118.063,0.028,2,2,
main,186,1,-430,-338,118.283,0.027,2,2,
main,187,1,-322,170,118.50200000000001,0.026000000000000002,2,2,
main,188,1,-238,-182,118.723,0.027,2,2,
main,189,1,-288,-72,118.943,0.025,2,2,
main,190,1,-510,57,119.16,0.023,2,2,
main,191,1,-493,118,119.379,0.025,2,2,
main,192,1,-474,-196,119.59400000000001,0.021,2,2,
main,193,1,-326,-52,119.813,0.024,2,2,
main,194,1,-230,-116,120.034,0.027,2,1,
main,195,1,238,38,120.355,0.049,2,1,
main,196,1,516,133,120.678,0.053,2,1,
main,197,1,310,-15,121.001,0.048,2,1,
main,198,1,281,-266,121.32600000000001,0.052000000000000005,2,1,
main,199,1,379,-44,121.649,0.048,2,1,
main,200,1,379,-25,121.97500000000001,0.052000000000000005,2,1,
main,201,3,532,-198,122.301,0.053,2,2,
main,202,3,-419,74,122.521,0.025,2,2,
main,203,3,-63,-33,122.73700000000001,0.019,2,1,
main,204,3,399,140,123.06400000000001,0.052000000000000005,2,1,
main,205,3,586,-212,123.391,0.051000000000000004,2,1,
main,206,3,320,158,123.72,0.065,2,1,
main,207,3,314,-82,124.043,0.063,2,1,
main,208,3,271,-180,124.37100000000001,0.057,2,2,
main,209,3,-613,114,124.587,0.021,2,2,
main,210,3,-325,-47,124.803,0.022,2,1,
main,211,3,165,16,125.128,0.052000000000000005,2,1,
main,212,3,505,-177,125.45700000000001,0.055,2,1,
main,213,3,493,-184,125.784,0.04,2,1,
main,214,3,504,-72,126.10900000000001,0.062,2,1,
main,215,3,167,-63,126.434,0.05,2,2,
main,216,3,-345,128,126.655,0.03,2,2,
