Orginal File Name:,CT-JTCTTEST-2018_6_29_17_50.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15,IP: ::1,Time:,2018_6_29_17_50,Parameter File:,None:FromPsyToolkit
trial_type,trial_number,block_num,egg_x_position,egg_y_position,absolute_time_sec,response_time_sec,response,result
main,177,1,-482,-135,179.175,0.053,1,1,
main,178,1,-401,-183,179.499,0.052000000000000005,1,1,
main,179,1,-34,-144,179.821,0.059000000000000004,1,1,
main,180,1,-511,-283,180.148,0.059000000000000004,1,1,
main,181,1,-241,-60,180.473,0.054,1,1,
main,182,1,-241,-62,180.799,0.054,1,1,
main,183,1,-333,-148,181.124,0.054,1,1,
main,184,1,-487,262,181.447,0.055,1,1,
main,185,1,-311,63,181.769,0.05,1,1,
main,186,1,-430,-338,182.09900000000002,0.056,1,1,
main,187,1,-322,170,182.427,0.056,1,1,
main,188,1,-238,-182,182.75300000000001,0.053,1,1,
main,189,1,-288,-72,183.077,0.053,1,1,
main,190,1,-510,57,183.40200000000002,0.051000000000000004,1,1,
main,191,1,-493,118,183.725,0.052000000000000005,1,1,
main,192,1,-474,-196,184.048,0.047,1,1,
main,193,1,-326,-52,184.376,0.057,1,1,
main,194,1,-230,-116,184.701,0.046,1,2,
main,195,1,238,38,184.917,0.021,1,2,
main,196,1,516,133,185.135,0.022,1,2,
main,197,1,310,-15,185.353,0.025,1,2,
main,198,1,281,-266,185.568,0.022,1,2,
main,199,1,379,-44,185.787,0.025,1,2,
main,200,1,379,-25,186.004,0.022,1,2,
main,201,3,532,-198,186.223,0.025,1,1,
main,202,3,-419,74,186.55,0.054,1,1,
main,203,3,-63,-33,186.879,0.06,1,2,
main,204,3,399,140,187.094,0.022,1,2,
main,205,3,586,-212,187.309,0.023,1,2,
main,206,3,320,158,187.53,0.027,1,2,
main,207,3,314,-82,187.748,0.026000000000000002,1,2,
main,208,3,271,-180,187.965,0.022,1,1,
main,209,3,-613,114,188.298,0.063,1,1,
main,210,3,-325,-47,188.626,0.056,1,2,
main,211,3,165,16,188.842,0.021,1,2,
main,212,3,505,-177,189.058,0.024,1,2,
main,213,3,493,-184,189.274,0.029,1,2,
main,214,3,504,-72,189.494,0.027,1,2,
main,215,3,167,-63,189.709,0.022,1,1,
main,216,3,-345,128,190.031,0.051000000000000004,1,1,
main,217,3,-208,217,190.358,0.06,1,1,
main,218,3,-409,-34,190.687,0.058,1,1,
main,219,3,-313,4,191.013,0.057,1,1,
main,220,3,-216,-132,191.335,0.049,1,1,
main,221,3,-405,-60,191.66,0.054,1,2,
main,222,3,377,-81,191.875,0.021,1,2,
main,223,3,362,-104,192.091,0.022,1,2,
main,224,3,334,380,192.306,0.025,1,2,
main,225,3,92,-65,192.523,0.024,1,2,
main,226,3,176,8,192.739,0.022,1,2,
main,227,3,365,-56,192.955,0.025,1,2,
main,228,3,366,-260,193.172,0.022,1,2,
main,229,3,147,46,193.392,0.025,1,2,
main,230,3,67,-59,193.61,0.025,1,2,
main,231,3,392,236,193.83100000000002,0.029,1,1,
main,232,3,-367,-27,194.155,0.052000000000000005,1,1,
main,233,3,-356,170,194.482,0.054,1,1,
main,234,3,-114,50,194.811,0.06,1,2,
main,235,3,178,-52,195.029,0.025,1,2,
main,236,3,556,-124,195.248,0.026000000000000002,1,1,
main,237,3,-417,14,195.576,0.055,1,2,
main,238,3,492,146,195.791,0.021,1,2,
main,239,3,196,-71,196.00900000000001,0.025,1,2,
main,240,3,73,-236,196.227,0.013000000000000001,1,2,
main,241,3,208,-40,196.446,0.025,1,2,
main,242,3,351,279,196.66,0.019,1,1,
main,243,3,-129,-291,196.98000000000002,0.047,1,1,
main,244,3,-236,24,197.309,0.059000000000000004,1,1,
main,245,3,-298,102,197.63,0.051000000000000004,1,1,
main,246,3,-306,79,197.958,0.059000000000000004,1,2,
main,247,3,397,-166,198.171,0.019,1,2,
main,248,3,310,154,198.391,0.024,1,2,
main,249,3,405,83,198.609,0.025,1,2,
main,250,3,304,272,198.824,0.022,1,2,
main,251,3,324,-44,199.044,0.027,1,2,
main,252,3,1,-15,199.25900000000001,0.026000000000000002,1,2,
main,253,3,387,-96,199.475,0.026000000000000002,1,2,
main,254,3,222,-1,199.691,0.029,1,2,
main,255,3,289,-100,199.91,0.025,1,2,
main,256,3,265,-120,200.13,0.026000000000000002,1,2,
main,257,3,476,-81,200.346,0.019,1,2,
main,258,3,482,152,200.565,0.025,1,1,
main,259,3,-448,64,200.893,0.062,1,1,
main,260,3,-389,144,201.216,0.058,1,1,
main,261,3,-141,3,201.542,0.064,1,1,
main,262,3,-305,13,201.865,0.053,1,1,
main,263,3,-269,-212,202.191,0.052000000000000005,1,2,
main,264,3,494,-147,202.41,0.024,1,2,
main,265,3,7,-28,202.627,0.025,1,1,
main,266,3,-376,-54,202.951,0.049,1,1,
main,267,3,-241,73,203.27700000000002,0.054,1,1,
main,268,3,-190,-49,203.60500000000002,0.054,1,1,
main,269,3,-449,-380,203.937,0.06,1,1,
main,270,3,-530,-167,204.263,0.053,1,1,
main,271,3,-218,144,204.585,0.052000000000000005,1,2,
main,272,3,519,-116,204.804,0.025,1,2,
main,273,3,279,15,205.022,0.028,1,2,
main,274,3,225,-104,205.239,0.021,1,2,
main,275,3,440,71,205.45600000000002,0.022,1,2,
main,276,3,34,36,205.67600000000002,0.026000000000000002,1,2,
main,277,3,427,44,205.892,0.024,1,1,
main,278,3,-336,-100,206.219,0.052000000000000005,1,1,
main,279,3,-526,-280,206.542,0.049,1,1,
main,280,3,-388,-49,206.864,0.048,1,1,
main,281,3,-520,53,207.19,0.053,1,1,
main,282,3,-415,-51,207.52100000000002,0.061,1,1,
main,283,3,-129,79,207.85,0.056,1,1,
main,284,3,-577,258,208.177,0.053,1,2,
main,285,3,175,-7,208.397,0.027,1,2,
main,286,3,405,-10,208.615,0.024,1,2,
main,287,3,335,12,208.833,0.028,1,1,
main,288,3,-234,222,209.157,0.053,1,1,
main,289,3,-338,-41,209.484,0.055,1,1,
main,290,3,-251,131,209.811,0.056,1,2,
main,291,3,76,-64,210.028,0.03,1,2,
main,292,3,364,-178,210.247,0.028,1,1,
main,293,3,-365,-268,210.573,0.055,1,1,
main,294,3,-192,-68,210.903,0.054,1,1,
main,295,3,-632,-198,211.251,0.076,1,1,
main,296,3,-247,-63,211.553,0.03,1,1,
main,297,3,-478,160,211.882,0.055,1,2,
main,298,3,175,71,212.096,0.022,1,2,
main,299,3,427,-112,212.318,0.029,1,2,
main,300,3,192,108,212.532,0.02,1,2,
main,301,3,62,71,212.75300000000001,0.029,1,1,
main,302,3,-512,-30,213.078,0.053,1,1,
main,303,3,-533,-121,213.40200000000002,0.054,1,1,
main,304,3,-259,83,213.728,0.055,1,1,
main,305,3,-286,-104,214.054,0.054,1,1,
main,306,3,-361,39,214.383,0.057,1,1,
main,307,3,-468,324,214.707,0.053,1,2,
main,308,3,285,2,214.925,0.026000000000000002,1,2,
main,309,3,366,-56,215.14600000000002,0.025,1,2,
main,310,3,213,-44,215.366,0.025,1,2,
main,311,3,519,19,215.616,0.057,1,2,
main,312,3,372,141,215.90800000000002,0.098,1,2,
main,313,3,370,-110,216.125,0.023,1,1,
main,314,3,-163,163,216.453,0.06,1,2,
main,315,3,287,54,216.665,0.02,1,2,
main,316,3,458,-30,216.883,0.03,1,2,
main,317,3,78,103,217.102,0.026000000000000002,1,2,
main,318,3,449,99,217.316,0.026000000000000002,1,2,
main,319,3,227,-133,217.532,0.027,1,2,
main,320,3,240,-114,217.747,0.023,1,2,
main,321,3,389,-213,217.966,0.028,1,2,
main,322,3,331,-118,218.18200000000002,0.025,1,2,
main,323,3,380,-75,218.403,0.025,1,2,
main,324,3,379,-152,218.618,0.022,1,1,
main,325,3,-218,58,218.941,0.051000000000000004,1,2,
main,326,3,28,295,219.154,0.02,1,1,
main,327,3,-448,48,219.472,0.054,1,2,
main,328,3,468,-289,219.69,0.027,1,2,
main,329,3,283,200,219.909,0.024,1,2,
main,330,3,332,32,220.123,0.02,1,2,
main,331,3,474,65,220.34,0.024,1,2,
main,332,3,394,52,220.56,0.026000000000000002,1,1,
main,333,3,-367,189,220.886,0.053,1,1,
main,334,3,-465,138,221.209,0.051000000000000004,1,1,
main,335,3,-231,241,221.536,0.054,1,1,
main,336,3,-659,-61,221.86100000000002,0.054,1,2,
main,337,3,165,1,222.077,0.023,1,2,
main,338,3,560,45,222.296,0.027,1,2,
main,339,3,315,24,222.514,0.026000000000000002,1,1,
main,340,3,-299,51,222.839,0.055,1,2,
main,341,3,378,-354,223.05700000000002,0.024,1,1,
main,342,3,-381,93,223.38400000000001,0.056,1,1,
main,343,3,-361,147,223.70600000000002,0.051000000000000004,1,1,
main,344,3,-1,115,224.035,0.058,1,2,
main,345,3,51,-14,224.25,0.021,1,2,
main,346,3,83,-50,224.466,0.021,1,2,
main,347,3,538,92,224.679,0.017,1,2,
main,348,3,390,104,224.9,0.027,1,2,
main,349,3,578,-97,225.119,0.025,1,2,
main,350,3,385,113,225.333,0.022,1,2,
main,351,3,359,31,225.552,0.026000000000000002,1,2,
main,352,3,250,68,225.772,0.027,1,2,
main,353,3,365,229,225.991,0.024,1,2,
main,354,3,277,90,226.209,0.024,1,2,
main,355,3,1,56,226.425,0.022,1,2,
main,356,3,337,-168,226.644,0.025,1,2,
main,357,3,680,-198,226.86100000000002,0.025,1,2,
main,358,3,394,-250,227.08,0.028,1,2,
main,359,3,414,248,227.297,0.027,1,2,
main,360,3,259,-47,227.511,0.021,1,2,
main,361,3,222,101,227.726,0.022,1,2,
main,362,3,446,-18,227.947,0.028,1,2,
main,363,3,355,-46,228.165,0.025,1,1,
main,364,3,-487,-46,228.489,0.053,1,1,
