Orginal File Name:,DP-JTESTDP-2018_6_27_20_47.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15,IP: ::1,Time:,2018_6_27_20_47,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
159,01110110,4,684.437,NaN,NA,NA,
159,01110110,5,684.64,NaN,NA,123451.bmp,A223.bmp,
159,01110110,6,685.143,NaN,NA,NA,
159,01110110,7,686.2280000000001,1.084,1,1,
160,10111100,2,686.243,NaN,NA,NA,
160,10111100,3,686.243,NaN,NA,NA,
160,10111100,4,687.246,NaN,NA,NA,
160,10111100,5,687.448,NaN,NA,24640.bmp,A41.bmp,
160,10111100,6,688.4490000000001,NaN,NA,NA,
160,10111100,7,689.249,0.797,1,2,
160,10111100,8,689.249,NaN,NA,NA,
161,10101011,2,692.27,NaN,NA,NA,
161,10101011,3,692.27,NaN,NA,NA,
161,10101011,4,693.272,NaN,NA,NA,
161,10101011,5,693.475,NaN,NA,25260.bmp,A49.bmp,
161,10101011,6,694.476,NaN,NA,NA,
161,10101011,7,695.237,0.76,-1,1,
162,00010001,2,695.253,NaN,NA,NA,
162,00010001,3,695.253,NaN,NA,NA,
162,00010001,4,696.255,NaN,NA,NA,
162,00010001,5,696.458,NaN,NA,02690.bmp,A13.bmp,
162,00010001,6,696.96,NaN,NA,NA,
162,00010001,7,698.14,1.178,1,1,
163,10110101,2,698.154,NaN,NA,NA,
163,10110101,3,698.154,NaN,NA,NA,
163,10110101,4,699.1560000000001,NaN,NA,NA,
163,10110101,5,699.359,NaN,NA,22630.bmp,A39.bmp,
163,10110101,6,699.862,NaN,NA,NA,
163,10110101,7,701.0310000000001,1.168,1,2,
163,10110101,8,701.0310000000001,NaN,NA,NA,
164,00001001,2,704.053,NaN,NA,NA,
164,00001001,3,704.053,NaN,NA,NA,
164,00001001,4,705.056,NaN,NA,NA,
164,00001001,5,705.258,NaN,NA,02480.bmp,A119.bmp,
164,00001001,6,706.259,NaN,NA,NA,
164,00001001,7,707.278,1.018,-1,1,
165,01101011,2,707.293,NaN,NA,NA,
165,01101011,3,707.293,NaN,NA,NA,
165,01101011,4,708.296,NaN,NA,NA,
165,01101011,5,708.499,NaN,NA,13220.bmp,A255.bmp,
165,01101011,6,709.5020000000001,NaN,NA,NA,
165,01101011,7,710.216,0.713,-1,1,
166,10100101,2,710.231,NaN,NA,NA,
166,10100101,3,710.231,NaN,NA,NA,
166,10100101,4,711.234,NaN,NA,NA,
166,10100101,5,711.436,NaN,NA,22299.bmp,A371.bmp,
166,10100101,6,711.937,NaN,NA,NA,
166,10100101,7,713.277,1.338,-1,2,
166,10100101,8,713.277,NaN,NA,NA,
167,01100111,2,716.297,NaN,NA,NA,
167,01100111,3,716.297,NaN,NA,NA,
167,01100111,4,717.3000000000001,NaN,NA,NA,
167,01100111,5,717.501,NaN,NA,16360.bmp,A287.bmp,
167,01100111,6,718.003,NaN,NA,NA,
167,01100111,7,718.0260000000001,0.022,-1,1,
168,00001000,2,718.041,NaN,NA,NA,
168,00001000,3,718.041,NaN,NA,NA,
168,00001000,4,719.042,NaN,NA,NA,
168,00001000,5,719.245,NaN,NA,02493.bmp,A121.bmp,
168,00001000,6,720.246,NaN,NA,NA,
168,00001000,7,720.99,0.743,-1,1,
169,00100101,2,721.005,NaN,NA,NA,
169,00100101,3,721.005,NaN,NA,NA,
169,00100101,4,722.006,NaN,NA,NA,
169,00100101,5,722.207,NaN,NA,07547.bmp,A207.bmp,
169,00100101,6,722.71,NaN,NA,NA,
169,00100101,7,723.902,1.191,-1,2,
169,00100101,8,723.902,NaN,NA,NA,
170,00110000,2,726.9250000000001,NaN,NA,NA,
170,00110000,3,726.9250000000001,NaN,NA,NA,
170,00110000,4,727.926,NaN,NA,NA,
170,00110000,5,728.1270000000001,NaN,NA,02038.bmp,A105.bmp,
170,00110000,6,728.63,NaN,NA,NA,
170,00110000,7,729.557,0.925,1,2,
170,00110000,8,729.557,NaN,NA,NA,
171,00000000,2,732.578,NaN,NA,NA,
171,00000000,3,732.578,NaN,NA,NA,
171,00000000,4,733.581,NaN,NA,NA,
171,00000000,5,733.784,NaN,NA,07017.bmp,A17.bmp,
171,00000000,6,734.2860000000001,NaN,NA,NA,
171,00000000,7,735.4010000000001,1.114,-1,1,
172,10110010,2,735.415,NaN,NA,NA,
172,10110010,3,735.415,NaN,NA,NA,
172,10110010,4,736.417,NaN,NA,NA,
172,10110010,5,736.619,NaN,NA,21603.bmp,A341.bmp,
172,10110010,6,737.1220000000001,NaN,NA,NA,
172,10110010,7,738.163,1.04,1,1,
173,01100100,2,738.179,NaN,NA,NA,
173,01100100,3,738.179,NaN,NA,NA,
173,01100100,4,739.181,NaN,NA,NA,
173,01100100,5,739.384,NaN,NA,129001.bmp,A233.bmp,
173,01100100,6,739.886,NaN,NA,NA,
173,01100100,7,740.936,1.048,-1,2,
173,01100100,8,740.936,NaN,NA,NA,
174,10100010,2,743.956,NaN,NA,NA,
174,10100010,3,743.956,NaN,NA,NA,
174,10100010,4,744.9590000000001,NaN,NA,NA,
174,10100010,5,745.16,NaN,NA,220552.bmp,A361.bmp,
174,10100010,6,745.662,NaN,NA,NA,
174,10100010,7,747.006,1.343,-1,1,
175,10111111,2,747.0210000000001,NaN,NA,NA,
175,10111111,3,747.0210000000001,NaN,NA,NA,
175,10111111,4,748.024,NaN,NA,NA,
175,10111111,5,748.227,NaN,NA,25450.bmp,A53.bmp,
175,10111111,6,749.2280000000001,NaN,NA,NA,
175,10111111,7,749.904,0.674,1,1,
176,10110000,2,749.918,NaN,NA,NA,
176,10110000,3,749.918,NaN,NA,NA,
176,10110000,4,750.919,NaN,NA,NA,
176,10110000,5,751.12,NaN,NA,21600.bmp,A339.bmp,
176,10110000,6,751.623,NaN,NA,NA,
176,10110000,7,752.798,1.174,1,2,
176,10110000,8,752.798,NaN,NA,NA,
177,10111010,2,755.819,NaN,NA,NA,
177,10111010,3,755.819,NaN,NA,NA,
177,10111010,4,756.822,NaN,NA,NA,
177,10111010,5,757.025,NaN,NA,22092.bmp,A367.bmp,
177,10111010,6,758.027,NaN,NA,NA,
177,10111010,7,758.593,0.5640000000000001,1,1,
178,10000110,2,758.607,NaN,NA,NA,
178,10000110,3,758.607,NaN,NA,NA,
178,10000110,4,759.609,NaN,NA,NA,
178,10000110,5,759.812,NaN,NA,27270.bmp,A77.bmp,
178,10000110,6,760.315,NaN,NA,NA,
178,10000110,7,761.313,0.997,-1,2,
178,10000110,8,761.313,NaN,NA,NA,
179,10111001,2,764.335,NaN,NA,NA,
179,10111001,3,764.335,NaN,NA,NA,
179,10111001,4,765.338,NaN,NA,NA,
179,10111001,5,765.538,NaN,NA,27320.bmp,A79.bmp,
179,10111001,6,766.541,NaN,NA,NA,
179,10111001,7,767.6560000000001,1.113,1,2,
179,10111001,8,767.6560000000001,NaN,NA,NA,
180,01111111,2,770.676,NaN,NA,NA,
180,01111111,3,770.676,NaN,NA,NA,
180,01111111,4,771.676,NaN,NA,NA,
180,01111111,5,771.879,NaN,NA,13530.bmp,A267.bmp,
180,01111111,6,772.88,NaN,NA,NA,
180,01111111,7,773.3820000000001,0.5,1,1,
181,01100110,2,773.397,NaN,NA,NA,
181,01100110,3,773.397,NaN,NA,NA,
181,01100110,4,774.398,NaN,NA,NA,
181,01100110,5,774.601,NaN,NA,19183.bmp,A309.bmp,
181,01100110,6,775.102,NaN,NA,NA,
181,01100110,7,776.543,1.439,-1,1,
182,10011000,2,776.558,NaN,NA,NA,
182,10011000,3,776.558,NaN,NA,NA,
182,10011000,4,777.561,NaN,NA,NA,
182,10011000,5,777.764,NaN,NA,21410.bmp,A331.bmp,
182,10011000,6,778.767,NaN,NA,NA,
182,10011000,7,779.29,0.522,1,1,
183,10000011,2,779.3050000000001,NaN,NA,NA,
183,10000011,3,779.3050000000001,NaN,NA,NA,
183,10000011,4,780.306,NaN,NA,NA,
183,10000011,5,780.5070000000001,NaN,NA,21750.bmp,A351.bmp,
183,10000011,6,781.008,NaN,NA,NA,
183,10000011,7,782.164,1.154,-1,2,
183,10000011,8,782.164,NaN,NA,NA,
184,01111100,2,785.184,NaN,NA,NA,
184,01111100,3,785.184,NaN,NA,NA,
184,01111100,4,786.1850000000001,NaN,NA,NA,
184,01111100,5,786.388,NaN,NA,12205.bmp,A221.bmp,
184,01111100,6,787.391,NaN,NA,NA,
184,01111100,7,787.875,0.483,1,2,
184,01111100,8,787.875,NaN,NA,NA,
185,10000100,2,790.897,NaN,NA,NA,
185,10000100,3,790.897,NaN,NA,NA,
185,10000100,4,791.9,NaN,NA,NA,
185,10000100,5,792.101,NaN,NA,28250.bmp,A99.bmp,
185,10000100,6,792.604,NaN,NA,NA,
185,10000100,7,793.543,0.9380000000000001,-1,1,
186,10001111,2,793.558,NaN,NA,NA,
186,10001111,3,793.558,NaN,NA,NA,
186,10001111,4,794.561,NaN,NA,NA,
186,10001111,5,794.7620000000001,NaN,NA,27350.bmp,A83.bmp,
186,10001111,6,795.765,NaN,NA,NA,
186,10001111,7,796.58,0.8130000000000001,-1,2,
186,10001111,8,796.58,NaN,NA,NA,
187,01011010,2,799.602,NaN,NA,NA,
187,01011010,3,799.6030000000001,NaN,NA,NA,
187,01011010,4,800.605,NaN,NA,NA,
187,01011010,5,800.808,NaN,NA,13215.bmp,A253.bmp,
187,01011010,6,801.811,NaN,NA,NA,
187,01011010,7,802.283,0.47000000000000003,1,2,
187,01011010,8,802.283,NaN,NA,NA,
188,00000010,2,805.303,NaN,NA,NA,
188,00000010,3,805.303,NaN,NA,NA,
188,00000010,4,806.306,NaN,NA,NA,
188,00000010,5,806.508,NaN,NA,05534.bmp,A149.bmp,
188,00000010,6,807.01,NaN,NA,NA,
188,00000010,7,808.222,1.21,-1,2,
188,00000010,8,808.222,NaN,NA,NA,
189,01111101,2,811.244,NaN,NA,NA,
189,01111101,3,811.244,NaN,NA,NA,
189,01111101,4,812.246,NaN,NA,NA,
189,01111101,5,812.448,NaN,NA,19600.bmp,A327.bmp,
189,01111101,6,813.451,NaN,NA,NA,
189,01111101,7,814.227,0.773,1,2,
189,01111101,8,814.227,NaN,NA,NA,
190,01001111,2,817.256,NaN,NA,NA,
190,01001111,3,817.256,NaN,NA,NA,
190,01001111,4,818.259,NaN,NA,NA,
190,01001111,5,818.462,NaN,NA,162501.bmp,A275.bmp,
190,01001111,6,819.463,NaN,NA,NA,
190,01001111,7,819.879,0.41500000000000004,-1,2,
190,01001111,8,819.879,NaN,NA,NA,
191,00011000,2,822.9,NaN,NA,NA,
191,00011000,3,822.9,NaN,NA,NA,
191,00011000,4,823.9010000000001,NaN,NA,NA,
191,00011000,5,824.104,NaN,NA,05740.bmp,A151.bmp,
191,00011000,6,825.107,NaN,NA,NA,
191,00011000,7,825.873,0.764,1,1,
192,10101101,2,825.886,NaN,NA,NA,
192,10101101,3,825.886,NaN,NA,NA,
192,10101101,4,826.889,NaN,NA,NA,
192,10101101,5,827.091,NaN,NA,25250.bmp,A47.bmp,
192,10101101,6,828.094,NaN,NA,NA,
192,10101101,7,828.739,0.642,-1,2,
192,10101101,8,828.739,NaN,NA,NA,
193,00100001,2,831.76,NaN,NA,NA,
193,00100001,3,831.76,NaN,NA,NA,
193,00100001,4,832.76,NaN,NA,NA,
193,00100001,5,832.963,NaN,NA,02211.bmp,A107.bmp,
193,00100001,6,833.466,NaN,NA,NA,
193,00100001,7,834.463,0.995,-1,2,
193,00100001,8,834.463,NaN,NA,NA,
194,10101000,2,837.486,NaN,NA,NA,
194,10101000,3,837.486,NaN,NA,NA,
194,10101000,4,838.489,NaN,NA,NA,
194,10101000,5,838.69,NaN,NA,27325.bmp,A81.bmp,
194,10101000,6,839.692,NaN,NA,NA,
194,10101000,7,839.994,0.3,-1,2,
194,10101000,8,839.994,NaN,NA,NA,
195,10001001,2,843.015,NaN,NA,NA,
195,10001001,3,843.015,NaN,NA,NA,
195,10001001,4,844.018,NaN,NA,NA,
195,10001001,5,844.221,NaN,NA,25220.bmp,A45.bmp,
195,10001001,6,845.2230000000001,NaN,NA,NA,
195,10001001,7,845.668,0.444,-1,1,
196,01010101,2,845.682,NaN,NA,NA,
196,01010101,3,845.682,NaN,NA,NA,
196,01010101,4,846.684,NaN,NA,NA,
196,01010101,5,846.8870000000001,NaN,NA,16838.bmp,A3.bmp,
196,01010101,6,847.39,NaN,NA,NA,
196,01010101,7,848.589,1.197,1,1,
197,00101001,2,848.6030000000001,NaN,NA,NA,
197,00101001,3,848.6030000000001,NaN,NA,NA,
197,00101001,4,849.606,NaN,NA,NA,
197,00101001,5,849.807,NaN,NA,07175.bmp,A191.bmp,
197,00101001,6,850.8100000000001,NaN,NA,NA,
197,00101001,7,851.363,0.552,-1,2,
197,00101001,8,851.363,NaN,NA,NA,
